,actual_kwh,actual_temperature,date,time,dow,month
2013-06-20 07:15:00-07:00,82.2,,6/20/2013,7:15:00,3,6
2013-06-20 07:30:00-07:00,84,,6/20/2013,7:30:00,3,6
2013-06-20 07:45:00-07:00,85.8,,6/20/2013,7:45:00,3,6
2013-06-20 08:00:00-07:00,90.9,57,6/20/2013,8:00:00,3,6
2013-06-20 08:15:00-07:00,91.8,,6/20/2013,8:15:00,3,6
2013-06-20 08:30:00-07:00,90.3,,6/20/2013,8:30:00,3,6
2013-06-20 08:45:00-07:00,92.7,,6/20/2013,8:45:00,3,6
2013-06-20 09:00:00-07:00,94.8,60.1,6/20/2013,9:00:00,3,6
2013-06-20 09:15:00-07:00,96.6,,6/20/2013,9:15:00,3,6
2013-06-20 09:30:00-07:00,98.4,,6/20/2013,9:30:00,3,6
2013-06-20 09:45:00-07:00,100.2,,6/20/2013,9:45:00,3,6
2013-06-20 10:00:00-07:00,99.6,62.1,6/20/2013,10:00:00,3,6
2013-06-20 10:15:00-07:00,102,,6/20/2013,10:15:00,3,6
2013-06-20 10:30:00-07:00,107.7,,6/20/2013,10:30:00,3,6
2013-06-20 10:45:00-07:00,107.7,,6/20/2013,10:45:00,3,6
2013-06-20 11:00:00-07:00,107.4,63,6/20/2013,11:00:00,3,6
2013-06-20 11:15:00-07:00,105,,6/20/2013,11:15:00,3,6
2013-06-20 11:30:00-07:00,111,,6/20/2013,11:30:00,3,6
2013-06-20 11:45:00-07:00,106.5,,6/20/2013,11:45:00,3,6
2013-06-20 12:00:00-07:00,106.2,64,6/20/2013,12:00:00,3,6
2013-06-20 12:15:00-07:00,103.8,,6/20/2013,12:15:00,3,6
2013-06-20 12:30:00-07:00,105.6,,6/20/2013,12:30:00,3,6
2013-06-20 12:45:00-07:00,102.9,,6/20/2013,12:45:00,3,6
2013-06-20 13:00:00-07:00,102.6,66.9,6/20/2013,13:00:00,3,6
2013-06-20 13:15:00-07:00,104.4,,6/20/2013,13:15:00,3,6
2013-06-20 13:30:00-07:00,104.7,,6/20/2013,13:30:00,3,6
2013-06-20 13:45:00-07:00,99.3,,6/20/2013,13:45:00,3,6
2013-06-20 14:00:00-07:00,101.1,66,6/20/2013,14:00:00,3,6
2013-06-20 14:15:00-07:00,102.3,,6/20/2013,14:15:00,3,6
2013-06-20 14:30:00-07:00,106.5,,6/20/2013,14:30:00,3,6
2013-06-20 14:45:00-07:00,105,,6/20/2013,14:45:00,3,6
2013-06-20 15:00:00-07:00,102,66,6/20/2013,15:00:00,3,6
2013-06-20 15:15:00-07:00,108,,6/20/2013,15:15:00,3,6
2013-06-20 15:30:00-07:00,103.5,,6/20/2013,15:30:00,3,6
2013-06-20 15:45:00-07:00,102.9,,6/20/2013,15:45:00,3,6
2013-06-20 16:00:00-07:00,97.8,64.9,6/20/2013,16:00:00,3,6
2013-06-20 16:15:00-07:00,98.7,,6/20/2013,16:15:00,3,6
2013-06-20 16:30:00-07:00,98.1,,6/20/2013,16:30:00,3,6
2013-06-20 16:45:00-07:00,99.6,,6/20/2013,16:45:00,3,6
2013-06-20 17:00:00-07:00,98.7,66,6/20/2013,17:00:00,3,6
2013-06-20 17:15:00-07:00,102,,6/20/2013,17:15:00,3,6
2013-06-20 17:30:00-07:00,94.2,,6/20/2013,17:30:00,3,6
2013-06-20 17:45:00-07:00,95.4,,6/20/2013,17:45:00,3,6
2013-06-20 18:00:00-07:00,91.8,63,6/20/2013,18:00:00,3,6
2013-06-20 18:15:00-07:00,60.9,,6/20/2013,18:15:00,3,6
2013-06-20 18:30:00-07:00,58.5,,6/20/2013,18:30:00,3,6
2013-06-20 18:45:00-07:00,59.4,,6/20/2013,18:45:00,3,6
2013-06-20 19:00:00-07:00,58.5,60.1,6/20/2013,19:00:00,3,6
2013-06-20 19:15:00-07:00,56.4,,6/20/2013,19:15:00,3,6
2013-06-20 19:30:00-07:00,54.3,,6/20/2013,19:30:00,3,6
2013-06-20 19:45:00-07:00,54.6,,6/20/2013,19:45:00,3,6
2013-06-20 20:00:00-07:00,59.4,57.9,6/20/2013,20:00:00,3,6
2013-06-20 20:15:00-07:00,57.6,,6/20/2013,20:15:00,3,6
2013-06-20 20:30:00-07:00,57.9,,6/20/2013,20:30:00,3,6
2013-06-20 20:45:00-07:00,55.8,,6/20/2013,20:45:00,3,6
2013-06-20 21:00:00-07:00,55.8,57,6/20/2013,21:00:00,3,6
2013-06-20 21:15:00-07:00,57,,6/20/2013,21:15:00,3,6
2013-06-20 21:30:00-07:00,59.7,,6/20/2013,21:30:00,3,6
2013-06-20 21:45:00-07:00,59.1,,6/20/2013,21:45:00,3,6
2013-06-20 22:00:00-07:00,58.2,55.9,6/20/2013,22:00:00,3,6
2013-06-20 22:15:00-07:00,56.7,,6/20/2013,22:15:00,3,6
2013-06-20 22:30:00-07:00,55.5,,6/20/2013,22:30:00,3,6
2013-06-20 22:45:00-07:00,56.1,,6/20/2013,22:45:00,3,6
2013-06-20 23:00:00-07:00,57,55.9,6/20/2013,23:00:00,3,6
2013-06-20 23:15:00-07:00,55.8,,6/20/2013,23:15:00,3,6
2013-06-20 23:30:00-07:00,54,,6/20/2013,23:30:00,3,6
2013-06-20 23:45:00-07:00,54,,6/20/2013,23:45:00,3,6
2013-06-21 00:00:00-07:00,53.4,54,6/21/2013,0:00:00,4,6
2013-06-21 00:15:00-07:00,54,,6/21/2013,0:15:00,4,6
2013-06-21 00:30:00-07:00,53.7,,6/21/2013,0:30:00,4,6
2013-06-21 00:45:00-07:00,54.6,,6/21/2013,0:45:00,4,6
2013-06-21 01:00:00-07:00,52.8,54,6/21/2013,1:00:00,4,6
2013-06-21 01:15:00-07:00,53.4,,6/21/2013,1:15:00,4,6
2013-06-21 01:30:00-07:00,52.5,,6/21/2013,1:30:00,4,6
2013-06-21 01:45:00-07:00,53.1,53.6,6/21/2013,1:45:00,4,6
2013-06-21 02:00:00-07:00,52.8,53.1,6/21/2013,2:00:00,4,6
2013-06-21 02:15:00-07:00,74.4,,6/21/2013,2:15:00,4,6
2013-06-21 02:30:00-07:00,73.8,53.6,6/21/2013,2:30:00,4,6
2013-06-21 02:45:00-07:00,67.5,53.6,6/21/2013,2:45:00,4,6
2013-06-21 03:00:00-07:00,66.9,53.1,6/21/2013,3:00:00,4,6
2013-06-21 03:15:00-07:00,66.6,,6/21/2013,3:15:00,4,6
2013-06-21 03:30:00-07:00,64.2,,6/21/2013,3:30:00,4,6
2013-06-21 03:45:00-07:00,66.9,,6/21/2013,3:45:00,4,6
2013-06-21 04:00:00-07:00,61.5,53.1,6/21/2013,4:00:00,4,6
2013-06-21 04:15:00-07:00,64.8,,6/21/2013,4:15:00,4,6
2013-06-21 04:30:00-07:00,62.7,,6/21/2013,4:30:00,4,6
2013-06-21 04:45:00-07:00,67.8,,6/21/2013,4:45:00,4,6
2013-06-21 05:00:00-07:00,68.1,52,6/21/2013,5:00:00,4,6
2013-06-21 05:15:00-07:00,68.1,,6/21/2013,5:15:00,4,6
2013-06-21 05:30:00-07:00,66.3,,6/21/2013,5:30:00,4,6
2013-06-21 05:45:00-07:00,66.9,,6/21/2013,5:45:00,4,6
2013-06-21 06:00:00-07:00,69.3,52,6/21/2013,6:00:00,4,6
2013-06-21 06:15:00-07:00,73.8,,6/21/2013,6:15:00,4,6
2013-06-21 06:30:00-07:00,76.5,,6/21/2013,6:30:00,4,6
2013-06-21 06:45:00-07:00,73.5,,6/21/2013,6:45:00,4,6
2013-06-21 07:00:00-07:00,78.9,54,6/21/2013,7:00:00,4,6
2013-06-21 07:15:00-07:00,84,,6/21/2013,7:15:00,4,6
2013-06-21 07:30:00-07:00,87,,6/21/2013,7:30:00,4,6
2013-06-21 07:45:00-07:00,89.7,,6/21/2013,7:45:00,4,6
2013-06-21 08:00:00-07:00,93.6,57.9,6/21/2013,8:00:00,4,6
2013-06-21 08:15:00-07:00,96,,6/21/2013,8:15:00,4,6
2013-06-21 08:30:00-07:00,97.2,,6/21/2013,8:30:00,4,6
2013-06-21 08:45:00-07:00,99,,6/21/2013,8:45:00,4,6
2013-06-21 09:00:00-07:00,99.3,59,6/21/2013,9:00:00,4,6
2013-06-21 09:15:00-07:00,99.6,,6/21/2013,9:15:00,4,6
2013-06-21 09:30:00-07:00,98.7,,6/21/2013,9:30:00,4,6
2013-06-21 09:45:00-07:00,104.4,,6/21/2013,9:45:00,4,6
2013-06-21 10:00:00-07:00,106.5,62.1,6/21/2013,10:00:00,4,6
2013-06-21 10:15:00-07:00,105.6,,6/21/2013,10:15:00,4,6
2013-06-21 10:30:00-07:00,107.1,,6/21/2013,10:30:00,4,6
2013-06-21 10:45:00-07:00,103.8,,6/21/2013,10:45:00,4,6
2013-06-21 11:00:00-07:00,107.7,64,6/21/2013,11:00:00,4,6
2013-06-21 11:15:00-07:00,101.4,,6/21/2013,11:15:00,4,6
2013-06-21 11:30:00-07:00,104.7,,6/21/2013,11:30:00,4,6
2013-06-21 11:45:00-07:00,108,,6/21/2013,11:45:00,4,6
2013-06-21 12:00:00-07:00,105.9,66.9,6/21/2013,12:00:00,4,6
2013-06-21 12:15:00-07:00,102.3,,6/21/2013,12:15:00,4,6
2013-06-21 12:30:00-07:00,102.9,,6/21/2013,12:30:00,4,6
2013-06-21 12:45:00-07:00,100.8,,6/21/2013,12:45:00,4,6
2013-06-21 13:00:00-07:00,98.7,66,6/21/2013,13:00:00,4,6
2013-06-21 13:15:00-07:00,100.5,,6/21/2013,13:15:00,4,6
2013-06-21 13:30:00-07:00,104.4,,6/21/2013,13:30:00,4,6
2013-06-21 13:45:00-07:00,106.5,,6/21/2013,13:45:00,4,6
2013-06-21 14:00:00-07:00,105.6,66,6/21/2013,14:00:00,4,6
2013-06-21 14:15:00-07:00,101.7,,6/21/2013,14:15:00,4,6
2013-06-21 14:30:00-07:00,104.4,,6/21/2013,14:30:00,4,6
2013-06-21 14:45:00-07:00,99.6,,6/21/2013,14:45:00,4,6
2013-06-21 15:00:00-07:00,103.8,66.9,6/21/2013,15:00:00,4,6
2013-06-21 15:15:00-07:00,98.4,,6/21/2013,15:15:00,4,6
2013-06-21 15:30:00-07:00,99.6,,6/21/2013,15:30:00,4,6
2013-06-21 15:45:00-07:00,100.2,,6/21/2013,15:45:00,4,6
2013-06-21 16:00:00-07:00,103.8,66,6/21/2013,16:00:00,4,6
2013-06-21 16:15:00-07:00,96.9,,6/21/2013,16:15:00,4,6
2013-06-21 16:30:00-07:00,100.8,,6/21/2013,16:30:00,4,6
2013-06-21 16:45:00-07:00,101.1,,6/21/2013,16:45:00,4,6
2013-06-21 17:00:00-07:00,97.5,64,6/21/2013,17:00:00,4,6
2013-06-21 17:15:00-07:00,97.8,,6/21/2013,17:15:00,4,6
2013-06-21 17:30:00-07:00,92.7,,6/21/2013,17:30:00,4,6
2013-06-21 17:45:00-07:00,92.4,,6/21/2013,17:45:00,4,6
2013-06-21 18:00:00-07:00,91.2,62.1,6/21/2013,18:00:00,4,6
2013-06-21 18:15:00-07:00,62.7,,6/21/2013,18:15:00,4,6
2013-06-21 18:30:00-07:00,60.3,,6/21/2013,18:30:00,4,6
2013-06-21 18:45:00-07:00,62.4,,6/21/2013,18:45:00,4,6
2013-06-21 19:00:00-07:00,58.5,61,6/21/2013,19:00:00,4,6
2013-06-21 19:15:00-07:00,57.9,,6/21/2013,19:15:00,4,6
2013-06-21 19:30:00-07:00,53.7,,6/21/2013,19:30:00,4,6
2013-06-21 19:45:00-07:00,56.1,,6/21/2013,19:45:00,4,6
2013-06-21 20:00:00-07:00,57,59,6/21/2013,20:00:00,4,6
2013-06-21 20:15:00-07:00,58.2,,6/21/2013,20:15:00,4,6
2013-06-21 20:30:00-07:00,57.6,,6/21/2013,20:30:00,4,6
2013-06-21 20:45:00-07:00,57.6,,6/21/2013,20:45:00,4,6
2013-06-21 21:00:00-07:00,58.8,57,6/21/2013,21:00:00,4,6
2013-06-21 21:15:00-07:00,59.4,,6/21/2013,21:15:00,4,6
2013-06-21 21:30:00-07:00,58.2,,6/21/2013,21:30:00,4,6
2013-06-21 21:45:00-07:00,59.4,,6/21/2013,21:45:00,4,6
2013-06-21 22:00:00-07:00,59.7,55.9,6/21/2013,22:00:00,4,6
2013-06-21 22:15:00-07:00,57,,6/21/2013,22:15:00,4,6
2013-06-21 22:30:00-07:00,57.6,,6/21/2013,22:30:00,4,6
2013-06-21 22:45:00-07:00,55.8,,6/21/2013,22:45:00,4,6
2013-06-21 23:00:00-07:00,56.1,55,6/21/2013,23:00:00,4,6
2013-06-21 23:15:00-07:00,57,,6/21/2013,23:15:00,4,6
2013-06-21 23:30:00-07:00,56.4,,6/21/2013,23:30:00,4,6
2013-06-21 23:45:00-07:00,57.3,,6/21/2013,23:45:00,4,6
2013-06-22 00:00:00-07:00,55.2,55,6/22/2013,0:00:00,5,6
2013-06-22 00:15:00-07:00,55.2,,6/22/2013,0:15:00,5,6
2013-06-22 00:30:00-07:00,54.6,,6/22/2013,0:30:00,5,6
2013-06-22 00:45:00-07:00,57.3,,6/22/2013,0:45:00,5,6
2013-06-22 01:00:00-07:00,55.5,54,6/22/2013,1:00:00,5,6
2013-06-22 01:15:00-07:00,56.4,,6/22/2013,1:15:00,5,6
2013-06-22 01:30:00-07:00,54.6,,6/22/2013,1:30:00,5,6
2013-06-22 01:45:00-07:00,55.5,,6/22/2013,1:45:00,5,6
2013-06-22 02:00:00-07:00,54.3,54,6/22/2013,2:00:00,5,6
2013-06-22 02:15:00-07:00,56.1,,6/22/2013,2:15:00,5,6
2013-06-22 02:30:00-07:00,54.9,,6/22/2013,2:30:00,5,6
2013-06-22 02:45:00-07:00,54,,6/22/2013,2:45:00,5,6
2013-06-22 03:00:00-07:00,53.1,53.1,6/22/2013,3:00:00,5,6
2013-06-22 03:15:00-07:00,55.2,,6/22/2013,3:15:00,5,6
2013-06-22 03:30:00-07:00,54.6,,6/22/2013,3:30:00,5,6
2013-06-22 03:45:00-07:00,53.4,,6/22/2013,3:45:00,5,6
2013-06-22 04:00:00-07:00,54.6,53.1,6/22/2013,4:00:00,5,6
2013-06-22 04:15:00-07:00,54.3,,6/22/2013,4:15:00,5,6
2013-06-22 04:30:00-07:00,53.7,,6/22/2013,4:30:00,5,6
2013-06-22 04:45:00-07:00,55.8,,6/22/2013,4:45:00,5,6
2013-06-22 05:00:00-07:00,55.2,52,6/22/2013,5:00:00,5,6
2013-06-22 05:15:00-07:00,55.5,,6/22/2013,5:15:00,5,6
2013-06-22 05:30:00-07:00,56.4,,6/22/2013,5:30:00,5,6
2013-06-22 05:45:00-07:00,55.2,,6/22/2013,5:45:00,5,6
2013-06-22 06:00:00-07:00,55.5,52,6/22/2013,6:00:00,5,6
2013-06-22 06:15:00-07:00,55.5,,6/22/2013,6:15:00,5,6
2013-06-22 06:30:00-07:00,55.2,,6/22/2013,6:30:00,5,6
2013-06-22 06:45:00-07:00,55.8,53.6,6/22/2013,6:45:00,5,6
2013-06-22 07:00:00-07:00,54.6,55,6/22/2013,7:00:00,5,6
2013-06-22 07:15:00-07:00,55.2,,6/22/2013,7:15:00,5,6
2013-06-22 07:30:00-07:00,54.6,,6/22/2013,7:30:00,5,6
2013-06-22 07:45:00-07:00,54.9,,6/22/2013,7:45:00,5,6
2013-06-22 08:00:00-07:00,57.6,59,6/22/2013,8:00:00,5,6
2013-06-22 08:15:00-07:00,56.7,,6/22/2013,8:15:00,5,6
2013-06-22 08:30:00-07:00,53.7,,6/22/2013,8:30:00,5,6
2013-06-22 08:45:00-07:00,51.9,,6/22/2013,8:45:00,5,6
2013-06-22 09:00:00-07:00,52.8,62.1,6/22/2013,9:00:00,5,6
2013-06-22 09:15:00-07:00,54.3,,6/22/2013,9:15:00,5,6
2013-06-22 09:30:00-07:00,52.8,,6/22/2013,9:30:00,5,6
2013-06-22 09:45:00-07:00,54.3,,6/22/2013,9:45:00,5,6
2013-06-22 10:00:00-07:00,53.7,64,6/22/2013,10:00:00,5,6
2013-06-22 10:15:00-07:00,53.7,,6/22/2013,10:15:00,5,6
2013-06-22 10:30:00-07:00,53.4,,6/22/2013,10:30:00,5,6
2013-06-22 10:45:00-07:00,53.1,,6/22/2013,10:45:00,5,6
2013-06-22 11:00:00-07:00,54,66.9,6/22/2013,11:00:00,5,6
2013-06-22 11:15:00-07:00,56.4,,6/22/2013,11:15:00,5,6
2013-06-22 11:30:00-07:00,53.4,71.6,6/22/2013,11:30:00,5,6
2013-06-22 11:45:00-07:00,55.5,,6/22/2013,11:45:00,5,6
2013-06-22 12:00:00-07:00,54,70,6/22/2013,12:00:00,5,6
2013-06-22 12:15:00-07:00,55.2,,6/22/2013,12:15:00,5,6
2013-06-22 12:30:00-07:00,54,,6/22/2013,12:30:00,5,6
2013-06-22 12:45:00-07:00,54.9,,6/22/2013,12:45:00,5,6
2013-06-22 13:00:00-07:00,54.3,70,6/22/2013,13:00:00,5,6
2013-06-22 13:15:00-07:00,57.3,,6/22/2013,13:15:00,5,6
2013-06-22 13:30:00-07:00,55.5,,6/22/2013,13:30:00,5,6
2013-06-22 13:45:00-07:00,54.3,,6/22/2013,13:45:00,5,6
2013-06-22 14:00:00-07:00,54.3,68,6/22/2013,14:00:00,5,6
2013-06-22 14:15:00-07:00,55.5,,6/22/2013,14:15:00,5,6
2013-06-22 14:30:00-07:00,55.5,,6/22/2013,14:30:00,5,6
2013-06-22 14:45:00-07:00,55.5,,6/22/2013,14:45:00,5,6
2013-06-22 15:00:00-07:00,55.5,68,6/22/2013,15:00:00,5,6
2013-06-22 15:15:00-07:00,54.9,,6/22/2013,15:15:00,5,6
2013-06-22 15:30:00-07:00,54.6,,6/22/2013,15:30:00,5,6
2013-06-22 15:45:00-07:00,53.4,,6/22/2013,15:45:00,5,6
2013-06-22 16:00:00-07:00,53.1,66.9,6/22/2013,16:00:00,5,6
2013-06-22 16:15:00-07:00,55.2,,6/22/2013,16:15:00,5,6
2013-06-22 16:30:00-07:00,52.8,,6/22/2013,16:30:00,5,6
2013-06-22 16:45:00-07:00,54.9,,6/22/2013,16:45:00,5,6
2013-06-22 17:00:00-07:00,53.1,66,6/22/2013,17:00:00,5,6
2013-06-22 17:15:00-07:00,52.8,,6/22/2013,17:15:00,5,6
2013-06-22 17:30:00-07:00,54.6,,6/22/2013,17:30:00,5,6
2013-06-22 17:45:00-07:00,54,,6/22/2013,17:45:00,5,6
2013-06-22 18:00:00-07:00,54,66,6/22/2013,18:00:00,5,6
2013-06-22 18:15:00-07:00,53.1,,6/22/2013,18:15:00,5,6
2013-06-22 18:30:00-07:00,52.8,,6/22/2013,18:30:00,5,6
2013-06-22 18:45:00-07:00,53.4,,6/22/2013,18:45:00,5,6
2013-06-22 19:00:00-07:00,53.7,64.9,6/22/2013,19:00:00,5,6
2013-06-22 19:15:00-07:00,55.2,,6/22/2013,19:15:00,5,6
2013-06-22 19:30:00-07:00,52.8,,6/22/2013,19:30:00,5,6
2013-06-22 19:45:00-07:00,54,,6/22/2013,19:45:00,5,6
2013-06-22 20:00:00-07:00,57.3,62.1,6/22/2013,20:00:00,5,6
2013-06-22 20:15:00-07:00,59.1,60.8,6/22/2013,20:15:00,5,6
2013-06-22 20:30:00-07:00,55.2,,6/22/2013,20:30:00,5,6
2013-06-22 20:45:00-07:00,56.4,57.2,6/22/2013,20:45:00,5,6
2013-06-22 21:00:00-07:00,56.4,57.9,6/22/2013,21:00:00,5,6
2013-06-22 21:15:00-07:00,55.8,,6/22/2013,21:15:00,5,6
2013-06-22 21:30:00-07:00,55.8,57.2,6/22/2013,21:30:00,5,6
2013-06-22 21:45:00-07:00,54.9,,6/22/2013,21:45:00,5,6
2013-06-22 22:00:00-07:00,54.6,57,6/22/2013,22:00:00,5,6
2013-06-22 22:15:00-07:00,57.9,,6/22/2013,22:15:00,5,6
2013-06-22 22:30:00-07:00,54.6,,6/22/2013,22:30:00,5,6
2013-06-22 22:45:00-07:00,55.5,,6/22/2013,22:45:00,5,6
2013-06-22 23:00:00-07:00,55.8,57,6/22/2013,23:00:00,5,6
2013-06-22 23:15:00-07:00,54.9,,6/22/2013,23:15:00,5,6
2013-06-22 23:30:00-07:00,54.6,,6/22/2013,23:30:00,5,6
2013-06-22 23:45:00-07:00,55.2,,6/22/2013,23:45:00,5,6
2013-06-23 00:00:00-07:00,54.3,57,6/23/2013,0:00:00,6,6
2013-06-23 00:15:00-07:00,56.1,,6/23/2013,0:15:00,6,6
2013-06-23 00:30:00-07:00,54.6,,6/23/2013,0:30:00,6,6
2013-06-23 00:45:00-07:00,55.2,,6/23/2013,0:45:00,6,6
2013-06-23 01:00:00-07:00,54.3,55.9,6/23/2013,1:00:00,6,6
2013-06-23 01:15:00-07:00,53.7,,6/23/2013,1:15:00,6,6
2013-06-23 01:30:00-07:00,54,,6/23/2013,1:30:00,6,6
2013-06-23 01:45:00-07:00,54,,6/23/2013,1:45:00,6,6
2013-06-23 02:00:00-07:00,54,55.9,6/23/2013,2:00:00,6,6
2013-06-23 02:15:00-07:00,52.8,,6/23/2013,2:15:00,6,6
2013-06-23 02:30:00-07:00,54,,6/23/2013,2:30:00,6,6
2013-06-23 02:45:00-07:00,53.7,,6/23/2013,2:45:00,6,6
2013-06-23 03:00:00-07:00,53.4,55,6/23/2013,3:00:00,6,6
2013-06-23 03:15:00-07:00,52.8,,6/23/2013,3:15:00,6,6
2013-06-23 03:30:00-07:00,53.7,,6/23/2013,3:30:00,6,6
2013-06-23 03:45:00-07:00,53.4,,6/23/2013,3:45:00,6,6
2013-06-23 04:00:00-07:00,52.8,55.9,6/23/2013,4:00:00,6,6
2013-06-23 04:15:00-07:00,52.8,,6/23/2013,4:15:00,6,6
2013-06-23 04:30:00-07:00,53.1,,6/23/2013,4:30:00,6,6
2013-06-23 04:45:00-07:00,53.4,,6/23/2013,4:45:00,6,6
2013-06-23 05:00:00-07:00,52.8,57,6/23/2013,5:00:00,6,6
2013-06-23 05:15:00-07:00,54.3,,6/23/2013,5:15:00,6,6
2013-06-23 05:30:00-07:00,53.7,,6/23/2013,5:30:00,6,6
2013-06-23 05:45:00-07:00,53.1,,6/23/2013,5:45:00,6,6
2013-06-23 06:00:00-07:00,52.8,57.9,6/23/2013,6:00:00,6,6
2013-06-23 06:15:00-07:00,53.4,,6/23/2013,6:15:00,6,6
2013-06-23 06:30:00-07:00,54.3,,6/23/2013,6:30:00,6,6
2013-06-23 06:45:00-07:00,53.4,,6/23/2013,6:45:00,6,6
2013-06-23 07:00:00-07:00,53.4,59,6/23/2013,7:00:00,6,6
2013-06-23 07:15:00-07:00,52.8,,6/23/2013,7:15:00,6,6
2013-06-23 07:30:00-07:00,53.4,,6/23/2013,7:30:00,6,6
2013-06-23 07:45:00-07:00,53.4,,6/23/2013,7:45:00,6,6
2013-06-23 08:00:00-07:00,53.4,60.1,6/23/2013,8:00:00,6,6
2013-06-23 08:15:00-07:00,52.5,,6/23/2013,8:15:00,6,6
2013-06-23 08:30:00-07:00,53.1,,6/23/2013,8:30:00,6,6
2013-06-23 08:45:00-07:00,50.4,,6/23/2013,8:45:00,6,6
2013-06-23 09:00:00-07:00,52.5,60.1,6/23/2013,9:00:00,6,6
2013-06-23 09:15:00-07:00,52.8,,6/23/2013,9:15:00,6,6
2013-06-23 09:30:00-07:00,51,,6/23/2013,9:30:00,6,6
2013-06-23 09:45:00-07:00,51.3,,6/23/2013,9:45:00,6,6
2013-06-23 10:00:00-07:00,52.2,59,6/23/2013,10:00:00,6,6
2013-06-23 10:15:00-07:00,52.5,60.8,6/23/2013,10:15:00,6,6
2013-06-23 10:30:00-07:00,51.9,,6/23/2013,10:30:00,6,6
2013-06-23 10:45:00-07:00,53.1,,6/23/2013,10:45:00,6,6
2013-06-23 11:00:00-07:00,51.6,62.1,6/23/2013,11:00:00,6,6
2013-06-23 11:15:00-07:00,52.2,,6/23/2013,11:15:00,6,6
2013-06-23 11:30:00-07:00,51.9,,6/23/2013,11:30:00,6,6
2013-06-23 11:45:00-07:00,53.1,,6/23/2013,11:45:00,6,6
2013-06-23 12:00:00-07:00,52.8,62.1,6/23/2013,12:00:00,6,6
2013-06-23 12:15:00-07:00,54.9,,6/23/2013,12:15:00,6,6
2013-06-23 12:30:00-07:00,53.1,,6/23/2013,12:30:00,6,6
2013-06-23 12:45:00-07:00,53.1,,6/23/2013,12:45:00,6,6
2013-06-23 13:00:00-07:00,53.1,64.9,6/23/2013,13:00:00,6,6
2013-06-23 13:15:00-07:00,53.4,,6/23/2013,13:15:00,6,6
2013-06-23 13:30:00-07:00,51.6,,6/23/2013,13:30:00,6,6
2013-06-23 13:45:00-07:00,52.5,,6/23/2013,13:45:00,6,6
2013-06-23 14:00:00-07:00,51.6,66,6/23/2013,14:00:00,6,6
2013-06-23 14:15:00-07:00,52.2,,6/23/2013,14:15:00,6,6
2013-06-23 14:30:00-07:00,51.3,,6/23/2013,14:30:00,6,6
2013-06-23 14:45:00-07:00,52.8,,6/23/2013,14:45:00,6,6
2013-06-23 15:00:00-07:00,52.5,66.9,6/23/2013,15:00:00,6,6
2013-06-23 15:15:00-07:00,53.7,,6/23/2013,15:15:00,6,6
2013-06-23 15:30:00-07:00,52.5,,6/23/2013,15:30:00,6,6
2013-06-23 15:45:00-07:00,55.2,,6/23/2013,15:45:00,6,6
2013-06-23 16:00:00-07:00,54.3,66.9,6/23/2013,16:00:00,6,6
2013-06-23 16:15:00-07:00,52.8,,6/23/2013,16:15:00,6,6
2013-06-23 16:30:00-07:00,52.2,,6/23/2013,16:30:00,6,6
2013-06-23 16:45:00-07:00,53.4,,6/23/2013,16:45:00,6,6
2013-06-23 17:00:00-07:00,53.1,66,6/23/2013,17:00:00,6,6
2013-06-23 17:15:00-07:00,52.8,,6/23/2013,17:15:00,6,6
2013-06-23 17:30:00-07:00,54.6,64.4,6/23/2013,17:30:00,6,6
2013-06-23 17:45:00-07:00,52.5,,6/23/2013,17:45:00,6,6
2013-06-23 18:00:00-07:00,53.7,64.9,6/23/2013,18:00:00,6,6
2013-06-23 18:15:00-07:00,53.4,,6/23/2013,18:15:00,6,6
2013-06-23 18:30:00-07:00,54.9,64.4,6/23/2013,18:30:00,6,6
2013-06-23 18:45:00-07:00,53.1,,6/23/2013,18:45:00,6,6
2013-06-23 19:00:00-07:00,54.6,64,6/23/2013,19:00:00,6,6
2013-06-23 19:15:00-07:00,52.5,,6/23/2013,19:15:00,6,6
2013-06-23 19:30:00-07:00,52.2,,6/23/2013,19:30:00,6,6
2013-06-23 19:45:00-07:00,54.9,,6/23/2013,19:45:00,6,6
2013-06-23 20:00:00-07:00,56.1,64,6/23/2013,20:00:00,6,6
2013-06-23 20:15:00-07:00,55.5,,6/23/2013,20:15:00,6,6
2013-06-23 20:30:00-07:00,56.7,,6/23/2013,20:30:00,6,6
2013-06-23 20:45:00-07:00,55.2,,6/23/2013,20:45:00,6,6
2013-06-23 21:00:00-07:00,57.3,63,6/23/2013,21:00:00,6,6
2013-06-23 21:15:00-07:00,55.5,,6/23/2013,21:15:00,6,6
2013-06-23 21:30:00-07:00,55.5,60.8,6/23/2013,21:30:00,6,6
2013-06-23 21:45:00-07:00,56.1,,6/23/2013,21:45:00,6,6
2013-06-23 22:00:00-07:00,56.4,61,6/23/2013,22:00:00,6,6
2013-06-23 22:15:00-07:00,56.7,,6/23/2013,22:15:00,6,6
2013-06-23 22:30:00-07:00,56.7,,6/23/2013,22:30:00,6,6
2013-06-23 22:45:00-07:00,56.4,,6/23/2013,22:45:00,6,6
2013-06-23 23:00:00-07:00,56.1,61,6/23/2013,23:00:00,6,6
2013-06-23 23:15:00-07:00,56.4,60.8,6/23/2013,23:15:00,6,6
2013-06-23 23:30:00-07:00,57,,6/23/2013,23:30:00,6,6
